entity_type,name,uid,lei,licence_type,licence_type_de,licence_type_fr,licence_type_it,licence_date,status,canton,city,address,source_list,source_url,is_warning_listed
asset_manager_individual,Aspermont Capital AG,CHE-113.683.182,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Baseline Wealth Management SA,CHE-116.098.867,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Alpen Partners AG,CHE-114.492.294,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Freienbach,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Global Wealth Advisors & Associés SA,CHE-324.848.867,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
insurance,VIA Versicherung AG,,,Insurance activities through the free provision of services in Switzerland,Versicherungstätigkeit im freien Dienstleistungsverkehr in der CH,Activité d’assurance en libre circulation des services en Suisse,Attività assicurativa nell’ambito della libera circolazione dei servizi in Svizzera,,,,Vaduz,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,FBAM Swiss AG,CHE-113.833.381,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,NewOak SA,CHE-198.364.101,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,AFS Trustee Swiss SA,CHE-259.470.740,,Trustee,Trustee,Trustee,Trustee,,,,Carouge GE,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Good Wealth AG,CHE-180.970.963,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,DUFOUR CAPITAL AG,CHE-281.607.017,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Suntrust Investment Company SA,CHE-108.136.106,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_collective,Earth Resource Investments AG,CHE-113.045.768,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Zug,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Franklin Watson Investments AG,CHE-183.057.920,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zug,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,LAM Leman Asset Management SA,CHE-109.442.072,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genthod,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Rubellius Capital AG,CHE-447.452.050,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,PERLE FAMILY OFFICE GmbH,CHE-234.008.791,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Meggen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_collective,BG Aequitum SA,CHE-114.705.515,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_collective,COVASYS AG,CHE-115.601.054,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Zug,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Swiss Capital AG,CHE-115.280.412,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Teufen AR,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,true
asset_manager_individual,ANTECIME SA,CHE-176.243.392,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Asset Street SA,CHE-161.878.570,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Nextgen Financial Advisors SA,CHE-109.807.541,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Paradiso,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,FX Prime AG,CHE-163.139.733,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Wollerau,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,I&P Trust & Family Office SA,CHE-100.434.474,,Trustee,Trustee,Trustee,Trustee,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,IQ EQ (Schweiz) AG,CHE-106.060.461,,Trustee,Trustee,Trustee,Trustee,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Aletheia Projects AG,CHE-293.995.097,,Trustee,Trustee,Trustee,Trustee,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Marvix SA,CHE-136.431.160,,Trustee,Trustee,Trustee,Trustee,,,,Pully,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,SGF Surveillance et Gestion Financière SA,CHE-100.682.457,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,RKH Partner Invest GmbH,CHE-207.883.394,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Bassersdorf,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,FIDES CAPITAL SA,CHE-332.054.763,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Fidelity Treuhand und Verwaltungs AG,CHE-107.908.591,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Glattpark (Opfikon),,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Capitalsuite SA,CHE-112.696.093,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,SGF PARTNERS SA,CHE-114.875.985,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,International Consulting & Asset Management - ICAM Group SA,CHE-111.778.038,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Chiasso,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Strategic Swiss Advisors AG,CHE-293.571.337,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Wollerau,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,"E. Agustoni, Golden Eagle Services",CHE-114.956.595,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Urdorf,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Helix Fiduciary AG,CHE-278.649.222,,Trustee,Trustee,Trustee,Trustee,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,ILMAX AG,CHE-441.487.802,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Frauenfeld,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,FIDGEN TRUST SA,CHE-214.725.116,,Trustee,Trustee,Trustee,Trustee,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Finpact AG,CHE-484.993.290,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,St. Gallen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,EVT Financial Advisors AG,CHE-116.037.653,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Salus Partners SA,CHE-414.154.456,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Lausanne,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Suntrustee SA,CHE-157.207.527,,Trustee,Trustee,Trustee,Trustee,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Telomere Capital SA,CHE-396.846.867,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Carouge GE,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Eurotrust Family Office AG,CHE-115.087.140,,Trustee,Trustee,Trustee,Trustee,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Alpen Partners International AG,CHE-324.643.851,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Freienbach,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,"V.L. & ASSOCIES, GERANCE DE FORTUNES SA",CHE-105.362.675,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Carte Blanche Trust AG,CHE-336.980.775,,Trustee,Trustee,Trustee,Trustee,,,,Zug,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Oriens Swiss Advisors AG,CHE-149.316.226,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Phanar Asset Management AG,CHE-110.112.210,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zug,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,true
asset_manager_individual,Palomar Asset Management AG,CHE-113.263.495,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Balboa Asset Management SA,CHE-112.292.525,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,"Gap, gestion active et personnalisée SA",CHE-108.621.287,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Finanzboutique AG,CHE-166.821.198,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,SpeedLab AG,CHE-269.449.523,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Steinhausen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Segetia Wealth Management SA,CHE-101.538.627,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Albion Capital Management Ltd.,CHE-369.708.151,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,true
asset_manager_individual,Ariaan Finance Sàrl,CHE-180.920.830,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,A&T Alpha Credit SA,CHE-460.377.864,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,CdR Capital SA,CHE-169.671.452,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Premiere Enterprise AG,CHE-112.610.950,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zug,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
